Example Header Line; this can be anything you want...
      "Hz"  "Mag (dB)"       "deg"
 57.861333,       60.55,    171.5959
 58.227544,       61.34,    168.4028
 58.593755,      61.811,    164.3943
 58.959966,      61.991,    160.7722
 59.326177,      62.003,    158.0085
 59.692388,      61.956,    155.7471
 60.058599,      61.853,    153.3381
  60.42481,      61.623,    150.5813
 60.791021,      61.226,    147.8784
 61.157232,      60.726,    145.7002
 61.523442,      60.251,    143.8721
 61.889653,       59.86,    141.4651
 62.255864,      59.458,    137.7183
 62.622075,      58.905,    132.9849
 62.988286,      58.183,    128.6873
 63.354497,      57.532,    126.2927
 63.720708,      57.372,    125.3608
 64.086919,      57.851,    122.9363
  64.45313,      58.597,    116.9419
 64.819341,      59.147,    108.2322
 65.185552,      59.251,     99.2087
 65.551763,      58.908,     92.7083
 65.917974,      58.458,     91.2112
 66.284185,      58.583,     94.0503
 66.650396,      59.528,     95.7449
 67.016607,      60.654,     92.5974
 67.382818,      61.318,     85.7915
 67.749029,      61.243,     78.1943
  68.11524,      60.412,     73.0989
 68.481451,      59.223,     74.2104
 68.847662,      58.735,     82.0918
 69.213873,      59.592,      88.479
 69.580084,      60.843,     87.1519
 69.946295,      61.616,      80.165
 70.312506,      61.642,     71.1003
 70.678717,      60.947,     63.0256
 71.044928,      59.781,     58.9075
 71.411139,      58.789,     60.5889
  71.77735,      58.758,     64.8342
 72.143561,      59.527,     65.2893
 72.509771,      60.308,     60.7764
 72.875982,      60.678,     53.9734
 73.242193,      60.609,     47.8049
 73.608404,      60.332,     44.3621
 73.974615,      60.245,     43.8628
 74.340826,      60.588,     43.9697
 74.707037,      61.145,     42.1511
 75.073248,      61.506,     38.2915
 75.439459,      61.416,      34.177
  75.80567,      60.872,     32.3381
 76.171881,      60.208,     35.0945
 76.538092,      60.091,     41.9211
 76.904303,      60.811,     47.7407
 77.270514,      61.822,     48.7822
 77.636725,      62.531,     45.7976
 78.002936,      62.688,     41.0769
 78.369147,      62.263,     36.8545
 78.735358,      61.383,     35.2952
 79.101569,      60.424,     38.1782
  79.46778,      60.016,     44.7446
 79.833991,      60.464,     50.1956
 80.200202,      61.303,      50.614
 80.566413,      61.967,     46.1428
 80.932624,      62.177,     38.5298
 81.298835,       61.84,     29.5215
 81.665046,      60.939,     20.8496
 82.031257,      59.548,     14.6682
 82.397468,       57.99,     13.6543
 82.763679,      57.077,     18.5652
  83.12989,      57.468,     23.7061
 83.496101,      58.588,     22.9941
 83.862311,      59.603,     16.9485
 84.228522,      60.178,      8.4578
 84.594733,      60.254,      0.0022
 84.960944,      59.893,     -6.4119
 85.327155,      59.298,     -9.1235
 85.693366,      58.858,     -7.5244
 86.059577,      58.981,     -3.4966
 86.425788,      59.672,     -0.6133
 86.791999,      60.544,     -0.8164
  87.15821,      61.258,     -3.7952
 87.524421,      61.623,     -8.4412
 87.890632,      61.551,    -13.5552
 88.256843,      61.008,    -17.7668
 88.623054,      60.048,    -19.2197
 88.989265,      58.988,    -15.7168
 89.355476,      58.562,     -7.2668
 89.721687,      59.261,      0.5037
 90.087898,      60.526,      2.2859
 90.454109,      61.627,     -1.5896
  90.82032,      62.256,     -8.8037
 91.186531,      62.349,    -17.3779
 91.552742,      61.938,    -25.7515
 91.918953,      61.074,    -32.4495
 92.285164,      59.903,    -35.8745
 92.651375,      58.754,    -34.6506
 93.017586,      58.154,    -29.2456
 93.383797,      58.424,    -23.2727
 93.750008,      59.291,    -20.3599
 94.116219,       60.28,    -21.1331
  94.48243,      61.127,    -24.5671
 94.848641,      61.716,    -29.5303
 95.214851,      62.001,    -35.0911
 95.581062,      61.962,    -40.3757
 95.947273,      61.616,    -44.3906
 96.313484,       61.06,    -45.9834
 96.679695,      60.548,    -44.2839
 97.045906,      60.461,       -40.0
 97.412117,      60.989,    -36.0813
 97.778328,      61.881,    -35.2834
 98.144539,      62.737,    -38.0181
  98.51075,      63.302,    -43.2363
 98.876961,       63.47,    -49.6235
 99.243172,      63.218,    -55.9377
 99.609383,       62.58,    -60.9465
 99.975594,      61.664,    -63.3542
100.341805,      60.721,    -62.0767
100.708016,      60.144,    -57.3059
101.074227,      60.227,    -51.4885
101.440438,      60.854,    -47.6216
101.806649,      61.683,    -46.7634
 102.17286,      62.464,    -48.3787
102.539071,      63.093,    -51.6184
102.905282,      63.535,    -55.8311
103.271493,      63.778,    -60.5627
103.637704,      63.809,    -65.4287
104.003915,      63.617,    -69.9841
104.370126,      63.205,    -73.6367
104.736337,      62.626,    -75.6372
105.102548,      62.021,    -75.2983
105.468759,      61.633,    -72.6509
 105.83497,      61.677,    -69.1494
 106.20118,      62.122,    -66.9976
106.567391,      62.716,    -67.3748
106.933602,      63.212,    -69.9919
107.299813,      63.481,    -73.8672
107.666024,      63.508,     -77.967
108.032235,      63.354,    -81.5002
108.398446,      63.125,    -84.1069
108.764657,      62.922,    -85.9524
109.130868,      62.781,      -87.53
109.497079,      62.662,    -89.1846
 109.86329,      62.504,    -90.7717
110.229501,      62.297,    -91.7532
110.595712,      62.109,    -91.6458
110.961923,      62.088,    -90.5813
111.328134,      62.314,     -89.478
111.694345,      62.732,    -89.4038
112.060556,      63.191,    -90.7803
112.426767,      63.564,    -93.3059
112.792978,       63.79,    -96.3679
113.159189,      63.877,    -99.4082
  113.5254,      63.884,   -102.1074
113.891611,      63.841,   -104.4087
114.257822,      63.768,   -106.4111
114.624033,      63.664,   -108.1936
114.990244,      63.519,   -109.6982
115.356455,      63.345,   -110.7507
115.722666,      63.178,   -111.2043
116.088877,      63.076,   -111.1121
116.455088,      63.082,   -110.7991
116.821299,      63.197,   -110.7271
 117.18751,      63.385,   -111.2363
 117.55372,      63.593,   -112.3877
117.919931,      63.779,   -114.0105
118.286142,      63.936,   -115.8694
118.652353,       64.08,   -117.8267
119.018564,      64.225,   -119.9089
119.384775,      64.367,   -122.2371
119.750986,      64.474,   -124.8582
120.117197,      64.507,   -127.6128
120.483408,      64.448,   -130.1284
120.849619,      64.323,   -131.9663
 121.21583,       64.21,   -132.8906
121.582041,      64.199,   -133.1328
121.948252,      64.332,   -133.3694
122.314463,      64.553,   -134.2683
122.680674,      64.756,   -136.0166
123.046885,      64.858,   -138.2656
123.413096,      64.832,   -140.3984
123.779307,      64.718,   -141.8704
124.145518,      64.609,   -142.5081
124.511729,      64.586,   -142.6404
 124.87794,      64.667,   -142.8743
125.244151,      64.799,   -143.6394
125.610362,       64.91,   -144.9373
125.976573,      64.962,   -146.4656
126.342784,      64.967,   -147.8977
126.708995,      64.965,   -149.1057
127.075206,      64.992,   -150.2134
127.441417,      65.054,   -151.4617
127.807628,      65.126,   -153.0012
128.173839,      65.177,   -154.7927
128.540049,      65.191,   -156.6614
 128.90626,      65.177,   -158.4314
129.272471,      65.158,   -160.0403
129.638682,      65.149,   -161.5579
130.004893,      65.149,   -163.1055
130.371104,      65.136,   -164.7312
130.737315,      65.087,   -166.3379
131.103526,      64.997,   -167.7153
131.469737,      64.885,   -168.6528
131.835948,      64.793,   -169.0835
132.202159,      64.763,   -169.1643
 132.56837,      64.807,   -169.2114
132.934581,      64.906,     -169.51
133.300792,      65.018,   -170.1592
133.667003,      65.115,   -171.0771
134.033214,      65.186,   -172.1274
134.399425,      65.239,   -173.2415
134.765636,      65.278,   -174.4465
135.131847,      65.295,   -175.7844
135.498058,      65.273,   -177.2014
135.864269,      65.202,   -178.5159
 136.23048,        65.1,    -179.501
136.596691,      65.013,    179.9534
136.962902,      64.992,    179.7104
137.329113,      65.061,    179.4148
137.695324,      65.201,    178.6946
138.061535,      65.362,    177.3711
138.427746,      65.495,    175.5095
138.793957,      65.565,    173.3311
139.160168,      65.565,    171.1021
139.526379,      65.502,    169.0645
139.892589,        65.4,    167.4041
  140.2588,      65.293,     166.217
140.625011,      65.219,    165.4646
140.991222,      65.207,    164.9509
141.357433,      65.262,    164.3896
141.723644,      65.357,    163.5513
142.089855,      65.452,     162.386
142.456066,      65.515,    161.0261
142.822277,      65.539,    159.6833
143.188488,      65.541,    158.5144
143.554699,      65.547,    157.5447
 143.92091,      65.575,    156.6819
144.287121,      65.628,    155.7983
144.653332,      65.697,    154.7981
145.019543,       65.77,    153.6265
145.385754,      65.839,    152.2495
145.751965,      65.887,     150.666
146.118176,      65.893,    148.9602
146.484387,      65.843,    147.3364
146.850598,      65.748,    146.0679
147.216809,       65.65,    145.3481
 147.58302,      65.609,    145.1165
147.949231,      65.661,    145.0198
148.315442,      65.791,    144.6287
148.681653,      65.946,    143.7412
149.047864,      66.069,    142.4922
149.414075,      66.137,    141.2056
149.780286,      66.172,    140.1428
150.146497,      66.217,    139.3206
150.512708,      66.295,     138.521
150.878918,      66.388,    137.4995
151.245129,      66.457,    136.2039
 151.61134,      66.474,    134.8118
151.977551,       66.44,    133.5823
152.343762,       66.39,    132.6589
152.709973,      66.355,    131.9661
153.076184,      66.347,    131.2871
153.442395,      66.353,    130.4639
153.808606,       66.35,    129.5232
154.174817,      66.333,    128.6211
154.541028,      66.324,    127.8679
154.907239,      66.353,    127.1904
 155.27345,      66.429,     126.365
155.639661,      66.529,    125.2004
156.005872,      66.612,    123.7024
156.372083,      66.654,    122.0742
156.738294,      66.656,    120.5796
157.104505,      66.649,    119.3757
157.470716,      66.665,    118.4268
157.836927,       66.72,    117.5574
158.203138,      66.802,    116.6038
158.569349,      66.887,    115.5286
 158.93556,      66.958,    114.4094
159.301771,      67.016,    113.3445
159.667982,      67.068,    112.3679
160.034193,      67.121,    111.4409
160.400404,      67.171,    110.5151
160.766615,       67.21,    109.5918
161.132826,      67.233,    108.7249
161.499037,      67.245,    107.9629
161.865248,      67.267,    107.2869
162.231458,      67.309,    106.6001
162.597669,      67.369,    105.7808
 162.96388,      67.435,    104.7495
163.330091,      67.493,    103.5029
163.696302,      67.531,    102.0957
164.062513,      67.547,    100.6057
164.428724,      67.542,     99.1106
164.794935,      67.523,     97.6824
165.161146,      67.503,     96.3801
165.527357,      67.497,     95.2292
165.893568,      67.526,     94.1968
166.259779,      67.595,     93.1899
 166.62599,      67.701,     92.0969
166.992201,      67.832,     90.8411
167.358412,      67.971,     89.4111
167.724623,      68.106,     87.8435
168.090834,      68.229,     86.1804
168.457045,      68.334,     84.4524
168.823256,       68.41,     82.6946
169.189467,       68.45,     80.9846
169.555678,       68.45,     79.4543
169.921889,      68.424,     78.2429
  170.2881,      68.396,     77.4014
170.654311,      68.404,     76.8079
171.020522,      68.462,     76.1904
171.386733,      68.549,     75.2783
171.752944,      68.621,     73.9792
172.119155,       68.64,     72.4382
172.485366,      68.596,     70.9404
172.851577,      68.518,     69.7239
173.217788,      68.456,     68.7971
173.583998,      68.445,     67.8938
173.950209,      68.474,     66.6487
 174.31642,      68.492,     64.8833
174.682631,      68.441,     62.7566
175.048842,      68.306,     60.6824
175.415053,      68.111,      59.094
175.781264,      67.931,     58.1614
176.147475,      67.837,     57.6196
176.513686,      67.845,     56.9255
176.879897,        67.9,     55.6841
177.246108,      67.924,     53.9417
177.612319,      67.876,     52.0994
 177.97853,      67.777,     50.5969
178.344741,      67.691,     49.5859
178.710952,      67.672,        48.8
179.077163,      67.716,     47.7825
179.443374,      67.759,     46.3027
179.809585,      67.737,     44.5603
180.175796,      67.633,     43.0293
180.542007,      67.494,     42.1128
180.908218,      67.404,     41.8096
181.274429,      67.418,     41.6514
 181.64064,      67.511,     41.0588
182.006851,      67.604,     39.8032
182.373062,      67.625,     38.1191
182.739273,      67.554,     36.4688
183.105484,      67.426,     35.2227
183.471695,      67.301,     34.4465
183.837906,      67.218,      33.917
184.204117,      67.174,      33.355
184.570327,      67.137,     32.6621
184.936538,      67.089,     31.9353
185.302749,      67.045,     31.2866
 185.66896,      67.024,     30.6729
186.035171,      67.032,     29.9023
186.401382,       67.04,     28.8176
186.767593,      67.007,     27.4705
187.133804,      66.906,     26.1289
187.500015,      66.751,     25.1257
187.866226,      66.589,     24.6516
188.232437,      66.474,     24.6194
188.598648,      66.437,     24.7063
188.964859,      66.463,     24.5737
 189.33107,      66.514,     24.0669
189.697281,      66.557,     23.2397
190.063492,      66.575,     22.2383
190.429703,      66.566,     21.1816
190.795914,      66.536,     20.1196
191.162125,      66.485,     19.0745
191.528336,      66.411,     18.1028
191.894547,      66.319,     17.3093
192.260758,       66.23,     16.7832
192.626969,      66.175,     16.4919
 192.99318,      66.178,     16.2297
193.359391,      66.232,     15.7034
193.725602,      66.297,     14.7229
194.091813,      66.321,     13.3467
194.458024,       66.27,      11.874
